# 행정동 표준 코드 매핑 (서울특별시 25구 전체)
# 출처: jumin.mois.go.kr/statMonth.do (10자리 코드 → 8자리 sbiz 변환)
# Phase 1 Week 2 Day 2 — 서울 자동 생성 (다른 시도는 추후 확장)
시도코드,시군구코드,adong_jumin_10,adong_sbiz_8,시도,시군구,행정동
41,41830,4183031000,41830310,경기도,양평군,강상면
41,41830,4183032000,41830320,경기도,양평군,강하면
41,41830,4183033000,41830330,경기도,양평군,양서면
41,41830,4183034000,41830340,경기도,양평군,옥천면
41,41830,4183035000,41830350,경기도,양평군,서종면
41,41830,4183036000,41830360,경기도,양평군,단월면
41,41830,4183037000,41830370,경기도,양평군,청운면
41,41830,4183038000,41830380,경기도,양평군,양동면
41,41830,4183039500,41830395,경기도,양평군,지평면
41,41830,4183040000,41830400,경기도,양평군,용문면
41,41830,4183041000,41830410,경기도,양평군,개군면
51,51110,5111025000,51110250,강원특별자치도,춘천시,신북읍
51,51110,5111031000,51110310,강원특별자치도,춘천시,동면
51,51110,5111032000,51110320,강원특별자치도,춘천시,동산면
51,51110,5111033000,51110330,강원특별자치도,춘천시,신동면
51,51110,5111034000,51110340,강원특별자치도,춘천시,남면
51,51110,5111035000,51110350,강원특별자치도,춘천시,서면
51,51110,5111036000,51110360,강원특별자치도,춘천시,사북면
51,51110,5111038000,51110380,강원특별자치도,춘천시,북산면
51,51110,5111039000,51110390,강원특별자치도,춘천시,동내면
51,51110,5111040000,51110400,강원특별자치도,춘천시,남산면
51,51110,5111052000,51110520,강원특별자치도,춘천시,교동
51,51110,5111053000,51110530,강원특별자치도,춘천시,조운동
51,51110,5111054500,51110545,강원특별자치도,춘천시,약사명동
51,51110,5111057000,51110570,강원특별자치도,춘천시,근화동
51,51110,5111058000,51110580,강원특별자치도,춘천시,소양동
51,51110,5111060000,51110600,강원특별자치도,춘천시,후평1동
51,51110,5111061000,51110610,강원특별자치도,춘천시,후평2동
51,51110,5111061100,51110611,강원특별자치도,춘천시,후평3동
51,51110,5111062000,51110620,강원특별자치도,춘천시,효자1동
51,51110,5111063000,51110630,강원특별자치도,춘천시,효자2동
51,51110,5111064000,51110640,강원특별자치도,춘천시,효자3동
51,51110,5111065000,51110650,강원특별자치도,춘천시,석사동
51,51110,5111066000,51110660,강원특별자치도,춘천시,퇴계동
51,51110,5111067500,51110675,강원특별자치도,춘천시,강남동
51,51110,5111070500,51110705,강원특별자치도,춘천시,신사우동
51,51130,5113025000,51130250,강원특별자치도,원주시,문막읍
51,51130,5113031000,51130310,강원특별자치도,원주시,소초면
51,51130,5113032000,51130320,강원특별자치도,원주시,호저면
51,51130,5113033000,51130330,강원특별자치도,원주시,지정면
51,51130,5113035000,51130350,강원특별자치도,원주시,부론면
51,51130,5113036000,51130360,강원특별자치도,원주시,귀래면
51,51130,5113037000,51130370,강원특별자치도,원주시,흥업면
51,51130,5113038000,51130380,강원특별자치도,원주시,판부면
51,51130,5113039000,51130390,강원특별자치도,원주시,신림면
51,51130,5113051500,51130515,강원특별자치도,원주시,중앙동
51,51130,5113052000,51130520,강원특별자치도,원주시,원인동
51,51130,5113053000,51130530,강원특별자치도,원주시,개운동
51,51130,5113054100,51130541,강원특별자치도,원주시,명륜1동
51,51130,5113054200,51130542,강원특별자치도,원주시,명륜2동
51,51130,5113055000,51130550,강원특별자치도,원주시,단구동
51,51130,5113056000,51130560,강원특별자치도,원주시,일산동
51,51130,5113057500,51130575,강원특별자치도,원주시,학성동
51,51130,5113059000,51130590,강원특별자치도,원주시,단계동
51,51130,5113060000,51130600,강원특별자치도,원주시,우산동
51,51130,5113061000,51130610,강원특별자치도,원주시,태장1동
51,51130,5113062000,51130620,강원특별자치도,원주시,태장2동
51,51130,5113063500,51130635,강원특별자치도,원주시,봉산동
51,51130,5113065000,51130650,강원특별자치도,원주시,행구동
51,51130,5113066000,51130660,강원특별자치도,원주시,무실동
51,51130,5113067500,51130675,강원특별자치도,원주시,반곡관설동
51,51150,5115025000,51150250,강원특별자치도,강릉시,주문진읍
51,51150,5115031000,51150310,강원특별자치도,강릉시,성산면
51,51150,5115032000,51150320,강원특별자치도,강릉시,왕산면
51,51150,5115033000,51150330,강원특별자치도,강릉시,구정면
51,51150,5115034000,51150340,강원특별자치도,강릉시,강동면
51,51150,5115035000,51150350,강원특별자치도,강릉시,옥계면
51,51150,5115036000,51150360,강원특별자치도,강릉시,사천면
51,51150,5115037000,51150370,강원특별자치도,강릉시,연곡면
51,51150,5115051000,51150510,강원특별자치도,강릉시,홍제동
51,51150,5115052000,51150520,강원특별자치도,강릉시,중앙동
51,51150,5115054000,51150540,강원특별자치도,강릉시,옥천동
51,51150,5115055000,51150550,강원특별자치도,강릉시,교1동
51,51150,5115056000,51150560,강원특별자치도,강릉시,교2동
51,51150,5115057100,51150571,강원특별자치도,강릉시,포남1동
51,51150,5115057200,51150572,강원특별자치도,강릉시,포남2동
51,51150,5115058000,51150580,강원특별자치도,강릉시,초당동
51,51150,5115059000,51150590,강원특별자치도,강릉시,송정동
51,51150,5115060000,51150600,강원특별자치도,강릉시,내곡동
51,51150,5115061500,51150615,강원특별자치도,강릉시,강남동
51,51150,5115064500,51150645,강원특별자치도,강릉시,성덕동
51,51150,5115066500,51150665,강원특별자치도,강릉시,경포동
51,51170,5117051000,51170510,강원특별자치도,동해시,천곡동
51,51170,5117052000,51170520,강원특별자치도,동해시,송정동
51,51170,5117053000,51170530,강원특별자치도,동해시,북삼동
51,51170,5117054000,51170540,강원특별자치도,동해시,부곡동
51,51170,5117055000,51170550,강원특별자치도,동해시,동호동
51,51170,5117057000,51170570,강원특별자치도,동해시,발한동
51,51170,5117059000,51170590,강원특별자치도,동해시,묵호동
51,51170,5117060000,51170600,강원특별자치도,동해시,북평동
51,51170,5117063000,51170630,강원특별자치도,동해시,망상동
51,51170,5117065000,51170650,강원특별자치도,동해시,삼화동
51,51190,5119051500,51190515,강원특별자치도,태백시,황지동
51,51190,5119052500,51190525,강원특별자치도,태백시,황연동
51,51190,5119053500,51190535,강원특별자치도,태백시,삼수동
51,51190,5119054000,51190540,강원특별자치도,태백시,상장동
51,51190,5119058500,51190585,강원특별자치도,태백시,문곡소도동
51,51190,5119059500,51190595,강원특별자치도,태백시,장성동
51,51190,5119060500,51190605,강원특별자치도,태백시,구문소동
51,51190,5119061500,51190615,강원특별자치도,태백시,철암동
51,51210,5121051000,51210510,강원특별자치도,속초시,영랑동
51,51210,5121052000,51210520,강원특별자치도,속초시,동명동
51,51210,5121054000,51210540,강원특별자치도,속초시,금호동
51,51210,5121056000,51210560,강원특별자치도,속초시,교동
51,51210,5121057000,51210570,강원특별자치도,속초시,노학동
51,51210,5121058000,51210580,강원특별자치도,속초시,조양동
51,51210,5121059000,51210590,강원특별자치도,속초시,청호동
51,51210,5121060000,51210600,강원특별자치도,속초시,대포동
51,51230,5123025000,51230250,강원특별자치도,삼척시,도계읍
51,51230,5123025300,51230253,강원특별자치도,삼척시,원덕읍
51,51230,5123031000,51230310,강원특별자치도,삼척시,근덕면
51,51230,5123032000,51230320,강원특별자치도,삼척시,하장면
51,51230,5123033000,51230330,강원특별자치도,삼척시,노곡면
51,51230,5123034000,51230340,강원특별자치도,삼척시,미로면
51,51230,5123035000,51230350,강원특별자치도,삼척시,가곡면
51,51230,5123036000,51230360,강원특별자치도,삼척시,신기면
51,51230,5123051000,51230510,강원특별자치도,삼척시,남양동
51,51230,5123053000,51230530,강원특별자치도,삼척시,교동
51,51230,5123054000,51230540,강원특별자치도,삼척시,정라동
51,51230,5123057000,51230570,강원특별자치도,삼척시,성내동
51,51720,5172025000,51720250,강원특별자치도,홍천군,홍천읍
51,51720,5172031000,51720310,강원특별자치도,홍천군,화촌면
51,51720,5172032000,51720320,강원특별자치도,홍천군,두촌면
51,51720,5172033000,51720330,강원특별자치도,홍천군,내촌면
51,51720,5172034000,51720340,강원특별자치도,홍천군,서석면
51,51720,5172035200,51720352,강원특별자치도,홍천군,영귀미면
51,51720,5172036000,51720360,강원특별자치도,홍천군,남면
51,51720,5172037000,51720370,강원특별자치도,홍천군,서면
51,51720,5172038000,51720380,강원특별자치도,홍천군,북방면
51,51720,5172039000,51720390,강원특별자치도,홍천군,내면
51,51730,5173025000,51730250,강원특별자치도,횡성군,횡성읍
51,51730,5173031000,51730310,강원특별자치도,횡성군,우천면
51,51730,5173032000,51730320,강원특별자치도,횡성군,안흥면
51,51730,5173033000,51730330,강원특별자치도,횡성군,둔내면
51,51730,5173034000,51730340,강원특별자치도,횡성군,갑천면
51,51730,5173035000,51730350,강원특별자치도,횡성군,청일면
51,51730,5173036000,51730360,강원특별자치도,횡성군,공근면
51,51730,5173037000,51730370,강원특별자치도,횡성군,서원면
51,51730,5173038000,51730380,강원특별자치도,횡성군,강림면
51,51750,5175025000,51750250,강원특별자치도,영월군,영월읍
51,51750,5175025300,51750253,강원특별자치도,영월군,상동읍
51,51750,5175031200,51750312,강원특별자치도,영월군,산솔면
51,51750,5175032500,51750325,강원특별자치도,영월군,김삿갓면
51,51750,5175033000,51750330,강원특별자치도,영월군,북면
51,51750,5175034000,51750340,강원특별자치도,영월군,남면
51,51750,5175035500,51750355,강원특별자치도,영월군,한반도면
51,51750,5175036000,51750360,강원특별자치도,영월군,주천면
51,51750,5175038000,51750380,강원특별자치도,영월군,무릉도원면
51,51760,5176025000,51760250,강원특별자치도,평창군,평창읍
51,51760,5176031000,51760310,강원특별자치도,평창군,미탄면
51,51760,5176032000,51760320,강원특별자치도,평창군,방림면
51,51760,5176033000,51760330,강원특별자치도,평창군,대화면
51,51760,5176034000,51760340,강원특별자치도,평창군,봉평면
51,51760,5176035000,51760350,강원특별자치도,평창군,용평면
51,51760,5176036000,51760360,강원특별자치도,평창군,진부면
51,51760,5176038000,51760380,강원특별자치도,평창군,대관령면
51,51770,5177025000,51770250,강원특별자치도,정선군,정선읍
51,51770,5177025300,51770253,강원특별자치도,정선군,고한읍
51,51770,5177025600,51770256,강원특별자치도,정선군,사북읍
51,51770,5177025900,51770259,강원특별자치도,정선군,신동읍
51,51770,5177032000,51770320,강원특별자치도,정선군,남면
51,51770,5177034000,51770340,강원특별자치도,정선군,북평면
51,51770,5177035000,51770350,강원특별자치도,정선군,임계면
51,51770,5177036000,51770360,강원특별자치도,정선군,화암면
51,51770,5177037000,51770370,강원특별자치도,정선군,여량면
51,51780,5178025000,51780250,강원특별자치도,철원군,철원읍
51,51780,5178025300,51780253,강원특별자치도,철원군,김화읍
51,51780,5178025600,51780256,강원특별자치도,철원군,갈말읍
51,51780,5178025900,51780259,강원특별자치도,철원군,동송읍
51,51780,5178031000,51780310,강원특별자치도,철원군,서면
51,51780,5178032000,51780320,강원특별자치도,철원군,근남면
51,51780,5178033000,51780330,강원특별자치도,철원군,근북면
51,51780,5178034000,51780340,강원특별자치도,철원군,근동면
51,51780,5178035000,51780350,강원특별자치도,철원군,원동면
51,51780,5178036000,51780360,강원특별자치도,철원군,원남면
51,51780,5178037000,51780370,강원특별자치도,철원군,임남면
51,51790,5179025000,51790250,강원특별자치도,화천군,화천읍
51,51790,5179031000,51790310,강원특별자치도,화천군,간동면
51,51790,5179032000,51790320,강원특별자치도,화천군,하남면
51,51790,5179033000,51790330,강원특별자치도,화천군,상서면
51,51790,5179034000,51790340,강원특별자치도,화천군,사내면
51,51800,5180025000,51800250,강원특별자치도,양구군,양구읍
51,51800,5180031500,51800315,강원특별자치도,양구군,국토정중앙면
51,51800,5180032000,51800320,강원특별자치도,양구군,동면
51,51800,5180033000,51800330,강원특별자치도,양구군,방산면
51,51800,5180034000,51800340,강원특별자치도,양구군,해안면
51,51810,5181025000,51810250,강원특별자치도,인제군,인제읍
51,51810,5181031000,51810310,강원특별자치도,인제군,남면
51,51810,5181032000,51810320,강원특별자치도,인제군,북면
51,51810,5181033000,51810330,강원특별자치도,인제군,기린면
51,51810,5181034000,51810340,강원특별자치도,인제군,서화면
51,51810,5181035000,51810350,강원특별자치도,인제군,상남면
51,51820,5182025000,51820250,강원특별자치도,고성군,간성읍
51,51820,5182025300,51820253,강원특별자치도,고성군,거진읍
51,51820,5182031000,51820310,강원특별자치도,고성군,현내면
51,51820,5182032000,51820320,강원특별자치도,고성군,죽왕면
51,51820,5182033000,51820330,강원특별자치도,고성군,토성면
51,51820,5182034000,51820340,강원특별자치도,고성군,수동면
51,51830,5183025000,51830250,강원특별자치도,양양군,양양읍
51,51830,5183031000,51830310,강원특별자치도,양양군,서면
51,51830,5183032000,51830320,강원특별자치도,양양군,손양면
51,51830,5183033000,51830330,강원특별자치도,양양군,현북면
51,51830,5183034000,51830340,강원특별자치도,양양군,현남면
51,51830,5183035000,51830350,강원특별자치도,양양군,강현면
43,43111,4311131000,43111310,충청북도,청주시 상당구,낭성면
43,43111,4311132000,43111320,충청북도,청주시 상당구,미원면
43,43111,4311133000,43111330,충청북도,청주시 상당구,가덕면
43,43111,4311134000,43111340,충청북도,청주시 상당구,남일면
43,43111,4311135000,43111350,충청북도,청주시 상당구,문의면
43,43111,4311152500,43111525,충청북도,청주시 상당구,중앙동
43,43111,4311154500,43111545,충청북도,청주시 상당구,성안동
43,43111,4311162000,43111620,충청북도,청주시 상당구,탑대성동
43,43111,4311167000,43111670,충청북도,청주시 상당구,영운동
43,43111,4311168000,43111680,충청북도,청주시 상당구,금천동
43,43111,4311169000,43111690,충청북도,청주시 상당구,용담.명암.산성동
43,43111,4311172000,43111720,충청북도,청주시 상당구,용암1동
43,43111,4311173000,43111730,충청북도,청주시 상당구,용암2동
43,43112,4311231000,43112310,충청북도,청주시 서원구,남이면
43,43112,4311232000,43112320,충청북도,청주시 서원구,현도면
43,43112,4311251000,43112510,충청북도,청주시 서원구,사직1동
43,43112,4311252000,43112520,충청북도,청주시 서원구,사직2동
43,43112,4311253000,43112530,충청북도,청주시 서원구,사창동
43,43112,4311254000,43112540,충청북도,청주시 서원구,모충동
43,43112,4311255000,43112550,충청북도,청주시 서원구,산남동
43,43112,4311256000,43112560,충청북도,청주시 서원구,분평동
43,43112,4311257000,43112570,충청북도,청주시 서원구,수곡1동
43,43112,4311258000,43112580,충청북도,청주시 서원구,수곡2동
43,43112,4311259000,43112590,충청북도,청주시 서원구,성화.개신.죽림동
43,43113,4311325000,43113250,충청북도,청주시 흥덕구,오송읍
43,43113,4311331000,43113310,충청북도,청주시 흥덕구,강내면
43,43113,4311332000,43113320,충청북도,청주시 흥덕구,옥산면
43,43113,4311370000,43113700,충청북도,청주시 흥덕구,운천.신봉동
43,43113,4311374100,43113741,충청북도,청주시 흥덕구,복대1동
43,43113,4311374200,43113742,충청북도,청주시 흥덕구,복대2동
43,43113,4311374700,43113747,충청북도,청주시 흥덕구,가경동
43,43113,4311375100,43113751,충청북도,청주시 흥덕구,봉명1동
43,43113,4311375600,43113756,충청북도,청주시 흥덕구,봉명2.송정동
43,43113,4311376000,43113760,충청북도,청주시 흥덕구,강서제1동
43,43113,4311377000,43113770,충청북도,청주시 흥덕구,강서제2동
43,43114,4311425000,43114250,충청북도,청주시 청원구,내수읍
43,43114,4311425300,43114253,충청북도,청주시 청원구,오창읍
43,43114,4311431000,43114310,충청북도,청주시 청원구,북이면
43,43114,4311451000,43114510,충청북도,청주시 청원구,우암동
43,43114,4311452000,43114520,충청북도,청주시 청원구,내덕1동
43,43114,4311453000,43114530,충청북도,청주시 청원구,내덕2동
43,43114,4311454000,43114540,충청북도,청주시 청원구,율량.사천동
43,43114,4311455000,43114550,충청북도,청주시 청원구,오근장동
43,43130,4313025000,43130250,충청북도,충주시,주덕읍
43,43130,4313031000,43130310,충청북도,충주시,살미면
43,43130,4313032500,43130325,충청북도,충주시,수안보면
43,43130,4313033500,43130335,충청북도,충주시,대소원면
43,43130,4313035000,43130350,충청북도,충주시,신니면
43,43130,4313036000,43130360,충청북도,충주시,노은면
43,43130,4313037000,43130370,충청북도,충주시,앙성면
43,43130,4313038500,43130385,충청북도,충주시,중앙탑면
43,43130,4313039000,43130390,충청북도,충주시,금가면
43,43130,4313040000,43130400,충청북도,충주시,동량면
43,43130,4313041000,43130410,충청북도,충주시,산척면
43,43130,4313042000,43130420,충청북도,충주시,엄정면
43,43130,4313043000,43130430,충청북도,충주시,소태면
43,43130,4313051500,43130515,충청북도,충주시,성내.충인동
43,43130,4313053500,43130535,충청북도,충주시,교현.안림동
43,43130,4313054000,43130540,충청북도,충주시,교현2동
43,43130,4313055000,43130550,충청북도,충주시,용산동
43,43130,4313056000,43130560,충청북도,충주시,지현동
43,43130,4313057100,43130571,충청북도,충주시,문화동
43,43130,4313058000,43130580,충청북도,충주시,호암.직동
43,43130,4313060500,43130605,충청북도,충주시,달천동
43,43130,4313061000,43130610,충청북도,충주시,봉방동
43,43130,4313062500,43130625,충청북도,충주시,칠금.금릉동
43,43130,4313063000,43130630,충청북도,충주시,연수동
43,43130,4313064000,43130640,충청북도,충주시,목행.용탄동
43,43150,4315025000,43150250,충청북도,제천시,봉양읍
43,43150,4315031000,43150310,충청북도,제천시,금성면
43,43150,4315032000,43150320,충청북도,제천시,청풍면
43,43150,4315033000,43150330,충청북도,제천시,수산면
43,43150,4315034000,43150340,충청북도,제천시,덕산면
43,43150,4315035000,43150350,충청북도,제천시,한수면
43,43150,4315036000,43150360,충청북도,제천시,백운면
43,43150,4315038000,43150380,충청북도,제천시,송학면
43,43150,4315051000,43150510,충청북도,제천시,교동
43,43150,4315051800,43150518,충청북도,제천시,의림지동
43,43150,4315052800,43150528,충청북도,제천시,중앙동
43,43150,4315053700,43150537,충청북도,제천시,남현동
43,43150,4315054700,43150547,충청북도,제천시,영서동
43,43150,4315056000,43150560,충청북도,제천시,용두동
43,43150,4315057700,43150577,충청북도,제천시,신백동
43,43150,4315059000,43150590,충청북도,제천시,청전동
43,43150,4315060500,43150605,충청북도,제천시,화산동
43,43720,4372025000,43720250,충청북도,보은군,보은읍
43,43720,4372031500,43720315,충청북도,보은군,속리산면
43,43720,4372032500,43720325,충청북도,보은군,장안면
43,43720,4372033000,43720330,충청북도,보은군,마로면
43,43720,4372034000,43720340,충청북도,보은군,탄부면
43,43720,4372035000,43720350,충청북도,보은군,삼승면
43,43720,4372036000,43720360,충청북도,보은군,수한면
43,43720,4372037000,43720370,충청북도,보은군,회남면
43,43720,4372038500,43720385,충청북도,보은군,회인면
43,43720,4372039000,43720390,충청북도,보은군,내북면
43,43720,4372040000,43720400,충청북도,보은군,산외면
43,43730,4373025000,43730250,충청북도,옥천군,옥천읍
43,43730,4373031000,43730310,충청북도,옥천군,동이면
43,43730,4373032000,43730320,충청북도,옥천군,안남면
43,43730,4373033000,43730330,충청북도,옥천군,안내면
43,43730,4373034000,43730340,충청북도,옥천군,청성면
43,43730,4373035000,43730350,충청북도,옥천군,청산면
43,43730,4373036000,43730360,충청북도,옥천군,이원면
43,43730,4373037000,43730370,충청북도,옥천군,군서면
43,43730,4373038000,43730380,충청북도,옥천군,군북면
43,43740,4374025000,43740250,충청북도,영동군,영동읍
43,43740,4374031000,43740310,충청북도,영동군,용산면
43,43740,4374032000,43740320,충청북도,영동군,황간면
43,43740,4374033500,43740335,충청북도,영동군,추풍령면
43,43740,4374034000,43740340,충청북도,영동군,매곡면
43,43740,4374035000,43740350,충청북도,영동군,상촌면
43,43740,4374036000,43740360,충청북도,영동군,양강면
43,43740,4374037000,43740370,충청북도,영동군,용화면
43,43740,4374038000,43740380,충청북도,영동군,학산면
43,43740,4374039000,43740390,충청북도,영동군,양산면
43,43740,4374040000,43740400,충청북도,영동군,심천면
43,43745,4374525000,43745250,충청북도,증평군,증평읍
43,43745,4374531000,43745310,충청북도,증평군,도안면
43,43750,4375025000,43750250,충청북도,진천군,진천읍
43,43750,4375025300,43750253,충청북도,진천군,덕산읍
43,43750,4375032000,43750320,충청북도,진천군,초평면
43,43750,4375033000,43750330,충청북도,진천군,문백면
43,43750,4375034000,43750340,충청북도,진천군,백곡면
43,43750,4375035000,43750350,충청북도,진천군,이월면
43,43750,4375037000,43750370,충청북도,진천군,광혜원면
43,43760,4376025000,43760250,충청북도,괴산군,괴산읍
43,43760,4376031000,43760310,충청북도,괴산군,감물면
43,43760,4376032000,43760320,충청북도,괴산군,장연면
43,43760,4376033000,43760330,충청북도,괴산군,연풍면
43,43760,4376034000,43760340,충청북도,괴산군,칠성면
43,43760,4376035000,43760350,충청북도,괴산군,문광면
43,43760,4376036000,43760360,충청북도,괴산군,청천면
43,43760,4376037000,43760370,충청북도,괴산군,청안면
43,43760,4376039000,43760390,충청북도,괴산군,사리면
43,43760,4376040000,43760400,충청북도,괴산군,소수면
43,43760,4376041000,43760410,충청북도,괴산군,불정면
43,43770,4377025000,43770250,충청북도,음성군,음성읍
43,43770,4377025300,43770253,충청북도,음성군,금왕읍
43,43770,4377025600,43770256,충청북도,음성군,대소읍
43,43770,4377031000,43770310,충청북도,음성군,소이면
43,43770,4377032000,43770320,충청북도,음성군,원남면
43,43770,4377033000,43770330,충청북도,음성군,맹동면
43,43770,4377035000,43770350,충청북도,음성군,삼성면
43,43770,4377036000,43770360,충청북도,음성군,생극면
43,43770,4377037000,43770370,충청북도,음성군,감곡면
43,43800,4380025000,43800250,충청북도,단양군,단양읍
43,43800,4380025300,43800253,충청북도,단양군,매포읍
43,43800,4380031000,43800310,충청북도,단양군,대강면
43,43800,4380032000,43800320,충청북도,단양군,가곡면
43,43800,4380033000,43800330,충청북도,단양군,영춘면
43,43800,4380034000,43800340,충청북도,단양군,어상천면
43,43800,4380035000,43800350,충청북도,단양군,적성면
43,43800,4380036000,43800360,충청북도,단양군,단성면
44,44131,4413125000,44131250,충청남도,천안시 동남구,목천읍
44,44131,4413131000,44131310,충청남도,천안시 동남구,풍세면
44,44131,4413132000,44131320,충청남도,천안시 동남구,광덕면
44,44131,4413133000,44131330,충청남도,천안시 동남구,북면
44,44131,4413134000,44131340,충청남도,천안시 동남구,성남면
44,44131,4413135000,44131350,충청남도,천안시 동남구,수신면
44,44131,4413136000,44131360,충청남도,천안시 동남구,병천면
44,44131,4413137000,44131370,충청남도,천안시 동남구,동면
44,44131,4413151000,44131510,충청남도,천안시 동남구,중앙동
44,44131,4413152000,44131520,충청남도,천안시 동남구,문성동
44,44131,4413153000,44131530,충청남도,천안시 동남구,원성1동
44,44131,4413154000,44131540,충청남도,천안시 동남구,원성2동
44,44131,4413155000,44131550,충청남도,천안시 동남구,봉명동
44,44131,4413156000,44131560,충청남도,천안시 동남구,일봉동
44,44131,4413157000,44131570,충청남도,천안시 동남구,신방동
44,44131,4413158000,44131580,충청남도,천안시 동남구,청룡동
44,44131,4413159000,44131590,충청남도,천안시 동남구,신안동
44,44133,4413325000,44133250,충청남도,천안시 서북구,성환읍
44,44133,4413325300,44133253,충청남도,천안시 서북구,성거읍
44,44133,4413325600,44133256,충청남도,천안시 서북구,직산읍
44,44133,4413331000,44133310,충청남도,천안시 서북구,입장면
44,44133,4413351000,44133510,충청남도,천안시 서북구,성정1동
44,44133,4413352000,44133520,충청남도,천안시 서북구,성정2동
44,44133,4413353000,44133530,충청남도,천안시 서북구,쌍용1동
44,44133,4413354000,44133540,충청남도,천안시 서북구,쌍용2동
44,44133,4413355000,44133550,충청남도,천안시 서북구,쌍용3동
44,44133,4413356000,44133560,충청남도,천안시 서북구,백석동
44,44133,4413356600,44133566,충청남도,천안시 서북구,불당1동
44,44133,4413356700,44133567,충청남도,천안시 서북구,불당2동
44,44133,4413358000,44133580,충청남도,천안시 서북구,부성1동
44,44133,4413359000,44133590,충청남도,천안시 서북구,부성2동
44,44150,4415025000,44150250,충청남도,공주시,유구읍
44,44150,4415031000,44150310,충청남도,공주시,이인면
44,44150,4415032000,44150320,충청남도,공주시,탄천면
44,44150,4415033000,44150330,충청남도,공주시,계룡면
44,44150,4415034000,44150340,충청남도,공주시,반포면
44,44150,4415036000,44150360,충청남도,공주시,의당면
44,44150,4415037000,44150370,충청남도,공주시,정안면
44,44150,4415038000,44150380,충청남도,공주시,우성면
44,44150,4415039000,44150390,충청남도,공주시,사곡면
44,44150,4415040000,44150400,충청남도,공주시,신풍면
44,44150,4415051000,44150510,충청남도,공주시,중학동
44,44150,4415054000,44150540,충청남도,공주시,웅진동
44,44150,4415055000,44150550,충청남도,공주시,금학동
44,44150,4415056000,44150560,충청남도,공주시,옥룡동
44,44150,4415057000,44150570,충청남도,공주시,신관동
44,44150,4415059000,44150590,충청남도,공주시,월송동
44,44180,4418025000,44180250,충청남도,보령시,웅천읍
44,44180,4418031000,44180310,충청남도,보령시,주포면
44,44180,4418032000,44180320,충청남도,보령시,오천면
44,44180,4418033000,44180330,충청남도,보령시,천북면
44,44180,4418034000,44180340,충청남도,보령시,청소면
44,44180,4418035000,44180350,충청남도,보령시,청라면
44,44180,4418036000,44180360,충청남도,보령시,남포면
44,44180,4418038000,44180380,충청남도,보령시,주산면
44,44180,4418039000,44180390,충청남도,보령시,미산면
44,44180,4418040000,44180400,충청남도,보령시,성주면
44,44180,4418041000,44180410,충청남도,보령시,주교면
44,44180,4418051500,44180515,충청남도,보령시,대천1동
44,44180,4418052500,44180525,충청남도,보령시,대천2동
44,44180,4418053500,44180535,충청남도,보령시,대천3동
44,44180,4418054500,44180545,충청남도,보령시,대천4동
44,44180,4418056500,44180565,충청남도,보령시,대천5동
44,44200,4420025000,44200250,충청남도,아산시,염치읍
44,44200,4420025300,44200253,충청남도,아산시,배방읍
44,44200,4420031000,44200310,충청남도,아산시,송악면
44,44200,4420033000,44200330,충청남도,아산시,탕정면
44,44200,4420035000,44200350,충청남도,아산시,음봉면
44,44200,4420036000,44200360,충청남도,아산시,둔포면
44,44200,4420037000,44200370,충청남도,아산시,영인면
44,44200,4420038000,44200380,충청남도,아산시,인주면
44,44200,4420039000,44200390,충청남도,아산시,선장면
44,44200,4420040000,44200400,충청남도,아산시,도고면
44,44200,4420041000,44200410,충청남도,아산시,신창면
44,44200,4420057000,44200570,충청남도,아산시,온양1동
44,44200,4420058000,44200580,충청남도,아산시,온양2동
44,44200,4420059000,44200590,충청남도,아산시,온양3동
44,44200,4420060000,44200600,충청남도,아산시,온양4동
44,44200,4420061000,44200610,충청남도,아산시,온양5동
44,44200,4420062000,44200620,충청남도,아산시,온양6동
44,44210,4421025000,44210250,충청남도,서산시,대산읍
44,44210,4421031000,44210310,충청남도,서산시,인지면
44,44210,4421032000,44210320,충청남도,서산시,부석면
44,44210,4421033000,44210330,충청남도,서산시,팔봉면
44,44210,4421034000,44210340,충청남도,서산시,지곡면
44,44210,4421036000,44210360,충청남도,서산시,성연면
44,44210,4421037000,44210370,충청남도,서산시,음암면
44,44210,4421038000,44210380,충청남도,서산시,운산면
44,44210,4421039000,44210390,충청남도,서산시,해미면
44,44210,4421040000,44210400,충청남도,서산시,고북면
44,44210,4421051000,44210510,충청남도,서산시,부춘동
44,44210,4421052500,44210525,충청남도,서산시,동문1동
44,44210,4421053500,44210535,충청남도,서산시,동문2동
44,44210,4421054000,44210540,충청남도,서산시,수석동
44,44210,4421055000,44210550,충청남도,서산시,석남동
44,44230,4423025000,44230250,충청남도,논산시,강경읍
44,44230,4423025300,44230253,충청남도,논산시,연무읍
44,44230,4423031000,44230310,충청남도,논산시,성동면
44,44230,4423032000,44230320,충청남도,논산시,광석면
44,44230,4423033000,44230330,충청남도,논산시,노성면
44,44230,4423034000,44230340,충청남도,논산시,상월면
44,44230,4423035000,44230350,충청남도,논산시,부적면
44,44230,4423036000,44230360,충청남도,논산시,연산면
44,44230,4423038000,44230380,충청남도,논산시,벌곡면
44,44230,4423039000,44230390,충청남도,논산시,양촌면
44,44230,4423040000,44230400,충청남도,논산시,가야곡면
44,44230,4423041000,44230410,충청남도,논산시,은진면
44,44230,4423042000,44230420,충청남도,논산시,채운면
44,44230,4423051000,44230510,충청남도,논산시,취암동
